data,method,target_coverage,ATT,ci_l_ATT,ci_u_ATT,pv_rob_ATT,acc_hum,acc_ML,acc_system,N,N_h_l,N_h_r,c,p,q,coef_rob,se_rob,pv_rob,ci_rob_l,ci_rob_u
xray-airspace,OVA,0.9,0.19354838709677424,0.09359488011090178,0.2935018940826466,0.0001474987963465551,0.9607843137254902,0.8416458852867831,0.8522860492379836,"[802, 51]",131.0,44.0,0.45975603535771364,1.0,2.0,0.07508917241734814,0.09255013343706514,0.4171732542680183,-0.10630575588367575,0.256484100718372
xray-airspace,ASM,0.1,0.4162234042553192,0.3700717339802937,0.462375074530345,6.404525051820911e-70,0.8923933209647495,0.8949044585987261,0.8792497069167644,"[314, 539]",37.0,112.0,0.9999846225524607,1.0,2.0,-0.214663570979019,0.23749142763308137,0.36605943864873725,-0.6801382157768591,0.25081107381882106
xray-airspace,ASM,0.2,0.48214285714285715,0.4341656409103286,0.5301200733753858,2.3110846992914085e-86,0.9047619047619048,0.8439897698209718,0.8921453692848769,"[391, 462]",87.0,462.0,0.999996237786263,1.0,2.0,0.0005469112391172093,0.16432694475469362,0.9973444937537809,-0.32152798216958545,0.32262180464781987
xray-airspace,ASM,0.3,0.5846702317290553,0.534408893035797,0.6349315704223132,4.63947921067314e-115,0.9019607843137255,0.8089887640449438,0.8968347010550997,"[445, 408]",138.0,408.0,0.9999990715190137,1.0,2.0,0.0029264650671860792,0.20400909807936654,0.9885549162263764,-0.39692401968687185,0.402776949821244
xray-airspace,ASM,0.4,0.6731601731601732,0.6214995366344285,0.7248208096859179,7.243905327055909e-144,0.9109195402298851,0.7663366336633664,0.876905041031653,"[505, 348]",189.0,348.0,0.9999999572990124,1.0,2.0,-0.017806274286266355,0.22211965928291116,0.9361058410206129,-0.45315280673908015,0.41754025816654744
xray-airspace,ASM,0.5,0.7298701298701298,0.6768500159305234,0.7828902438097366,2.4906968259786287e-160,0.9244604316546763,0.7043478260869566,0.8417350527549824,"[575, 278]",277.0,278.0,0.9999999989721032,1.0,2.0,-0.05414882275411281,0.350988760382844,0.8773928371080253,-0.742074152082846,0.6337765065746204
xray-airspace,ASM,0.6,0.7999999999999999,0.7470020220965714,0.8529979779034291,2.2967390358702035e-192,0.9575471698113207,0.6489859594383776,0.7889800703399765,"[641, 212]",342.0,212.0,0.9999999999970858,1.0,2.0,0.0773268109352685,0.4088959053732781,0.8500056336523674,-0.7240944370222545,0.8787480588927915
xray-airspace,ASM,0.7,0.8584905660377358,0.8029471855789312,0.9140339464965406,1.3906803676019057e-201,0.9705882352941176,0.5899581589958159,0.7256740914419695,"[717, 136]",418.0,136.0,0.9999999999999988,1.0,2.0,0.28973686877573657,0.2684914591930031,0.2805303098257417,-0.23649672139915512,0.8159704589506283
xray-airspace,ASM,0.8,0.8869565217391304,0.8192025050475387,0.9547105384307222,3.481519576945178e-145,0.9739130434782609,0.5785907859078591,0.6318874560375146,,,,,,,,,,,
xray-airspace,ASM,0.9,0.8869565217391304,0.8192025050475387,0.9547105384307222,3.481519576945178e-145,0.9739130434782609,0.5785907859078591,0.6318874560375146,,,,,,,,,,,
hatespeech,RS,0.1,0.03829594380240198,0.025932736697662405,0.05065915090714162,1.2701119898506908e-09,0.8901164526724396,0.970130678282514,0.9118240516545602,"[1607, 3349]",985.0,681.0,-0.9125557020306588,1.0,2.0,-0.015912517411753813,0.030807559788686018,0.6054958833331061,-0.07629422504914281,0.04446919022563518
hatespeech,RS,0.2,0.04611837048424283,0.03245718928662482,0.059779551681860985,3.6759544736396344e-11,0.8859913072550987,0.9709923664122138,0.914043583535109,"[1965, 2991]",853.0,594.0,-0.8878740938380361,1.0,2.0,-0.017840683101010057,0.03980123899668428,0.6539768113459181,-0.09584967807458236,0.06016831187256225
hatespeech,RS,0.3,0.05445116681071738,0.03943569979975432,0.0694666338216804,1.1816977418492654e-12,0.8848048503220917,0.9663357790246008,0.9158595641646489,"[2317, 2639]",633.0,452.0,-0.8573891976848245,1.0,2.0,0.06526383375287526,0.04379124659853245,0.13613493627669124,-0.020565432418360494,0.15109309992411102
hatespeech,RS,0.4,0.06954195921096629,0.05263122586787898,0.08645269255405348,7.632306748086492e-16,0.8780596350689809,0.9664082687338501,0.9196933010492333,"[2709, 2247]",529.0,382.0,-0.8147164136171341,1.0,2.0,-0.0006655639421631054,0.0438768122881998,0.9878974154794034,-0.08666253578345919,0.08533140789913297
hatespeech,RS,0.5,0.09109069117059532,0.07188271604403265,0.1102986662971579,1.4746972959776083e-20,0.8707592891760905,0.9632139399806389,0.923728813559322,"[3099, 1857]",1028.0,542.0,-0.7566111795604229,1.0,2.0,-0.011245598902780873,0.043844946390895145,0.7975758714064628,-0.09718011473302478,0.07468891692746303
hatespeech,RS,0.6,0.1238761238761239,0.10096189304529465,0.1467903547069531,3.1193602490659237e-26,0.8671140939597315,0.9564339296018465,0.9277643260694108,"[3466, 1490]",652.0,433.0,-0.6787300892174244,1.0,2.0,0.10125564459891456,0.04363215991500518,0.020304908561671442,0.015738182597812178,0.18677310660001695
hatespeech,RS,0.7,0.17225201072386065,0.1445303487916612,0.1999736726560601,4.04749167419095e-34,0.8471337579617835,0.945294270158154,0.9295803066989508,"[3857, 1099]",690.0,482.0,-0.5702798180282116,1.0,2.0,-0.12999947116857236,0.05081429719657415,0.01051778368704207,-0.2295936635735723,-0.030405278763572394
hatespeech,RS,0.8,0.23171987641606584,0.19496622630219343,0.26847352652993833,4.468502517876905e-35,0.8530612244897959,0.9324804548685146,0.9231234866828087,"[4221, 735]",541.0,437.0,-0.44484807737171644,1.0,2.0,0.07028885102597604,0.057469302393973735,0.22130410391047495,-0.04234891188285399,0.18292661393480608
hatespeech,RS,0.9,0.29540918163672647,0.24248587989116155,0.3483324833822916,7.403870339619829e-28,0.8328981723237598,0.9079378963481304,0.9075867635189669,"[4573, 383]",251.0,213.0,-0.29857856035232544,1.0,2.0,-0.15981148567395276,0.09093517073538658,0.07884587608615516,-0.3380411452433112,0.01841817389540565
hatespeech,CC,0.1,0.037045403207589866,0.025016039329360584,0.04907476708581901,1.5811017071144088e-09,0.9115853658536586,0.9200477326968973,0.9079903147699758,"[1676, 3280]",959.0,1536.0,-0.0559474229812622,1.0,2.0,-0.02072123337256948,0.021751292950488554,0.3407706003733786,-0.06335298417270702,0.021910517427568055
hatespeech,CC,0.2,0.04726432057539165,0.034255530158977386,0.060273110991806024,1.07100809361999e-12,0.9064773120886733,0.9299178347027549,0.9120258272800645,"[2069, 2887]",1457.0,1531.0,-0.04541876912117,1.0,2.0,-0.016107333487382025,0.01825198881080102,0.37750786096113986,-0.051880574202780076,0.019665907228016026
hatespeech,CC,0.3,0.05784399649430316,0.04378470258475895,0.07190329040384753,7.392361369693887e-16,0.9036285602809208,0.9323025491015462,0.9148506860371267,"[2393, 2563]",1635.0,1252.0,-0.03685504198074335,1.0,2.0,0.02078200439010658,0.02056936506996745,0.3123335389131833,-0.019533210331885834,0.06109721911209899
hatespeech,CC,0.4,0.07100796674748866,0.05487322750296948,0.08714270599200795,6.3714326222808784e-18,0.8972602739726028,0.9374548083875632,0.9162631154156577,"[2766, 2190]",1841.0,945.0,-0.027324348688125548,1.0,2.0,0.02009617699743038,0.018912422657795556,0.287967304861772,-0.016971490272248195,0.05716384426710896
hatespeech,CC,0.5,0.0879705400981996,0.06970949233778195,0.10623158785861733,3.660602662021531e-21,0.8855721393034826,0.9408960915157293,0.9182808716707022,"[3147, 1809]",2291.0,726.0,-0.015486806631088201,1.0,2.0,-0.019668454156488435,0.023605136013673117,0.4047163000164118,-0.06593367059345712,0.026596762280480253
hatespeech,CC,0.6,0.11676180591593155,0.09449609879156118,0.13902751304030184,8.84635899766088e-25,0.876750700280112,0.9390589569160998,0.9202986279257466,"[3528, 1428]",1510.0,375.0,0.0083190500736236,1.0,2.0,0.06635605250238541,0.040568291352533904,0.1019101405076823,-0.013156337462908757,0.14586844246767958
hatespeech,CC,0.7,0.1603641456582633,0.13254380155023035,0.18818448976629623,1.3458684571824768e-29,0.8680430879712747,0.9333680374804789,0.9211057304277643,"[3842, 1114]",1947.0,443.0,0.05137419700622555,1.0,2.0,-0.0433506522913083,0.057485913772187654,0.45078369695720133,-0.15602097290317118,0.06931966832055458
hatespeech,CC,0.8,0.2122687439143135,0.17747588608069337,0.24706160174793385,5.9249344485103084e-33,0.8691099476439791,0.9224713740458015,0.9188861985472155,"[4192, 764]",318.0,249.0,0.1290657520294189,1.0,2.0,0.03984081924723637,0.05424349966216554,0.46265564293750916,-0.06647448648601867,0.1461561249804914
hatespeech,CC,0.9,0.317907444668008,0.2661180468986071,0.3696968424374093,2.436774607355029e-33,0.8792650918635171,0.9025136612021858,0.9067796610169492,"[4575, 381]",192.0,168.0,0.2486564964056015,1.0,2.0,-0.26736521600428365,0.09765086003821877,0.006181954026015177,-0.45875738473855404,-0.07597304727001325
hatespeech,DT,0.1,0.08921023359288094,0.0761902895865644,0.10223017759919753,4.07195941616053e-41,0.9344066785927251,0.704119850187266,0.8926553672316384,"[1602, 3354]",396.0,596.0,0.878511795,1.0,2.0,-0.05065491490742513,0.04524929325401018,0.26294261690956555,-0.1393419000111763,0.03803207019632604
hatespeech,DT,0.2,0.07797123391370175,0.06459713141305172,0.09134533641435182,3.078541570659171e-30,0.9381583418280666,0.7188276204669647,0.87409200968523,"[2013, 2943]",698.0,1110.0,0.8971160275000001,1.0,2.0,-0.014796637469514984,0.034264049039228875,0.6658566332992373,-0.08195293955091781,0.052359664611887846
hatespeech,DT,0.3,0.07362668967500718,0.05998706218267599,0.08726631716733838,3.6942009928540024e-26,0.9417249417249417,0.7325776658270361,0.8633979015334947,"[2382, 2574]",513.0,676.0,0.9112615075,1.0,2.0,0.046451289031414156,0.040906156798524634,0.25614184647635574,-0.03372330503964241,0.12662588310247072
hatespeech,DT,0.4,0.062478777589134116,0.048254424186267436,0.0767031309920008,7.375962983139534e-18,0.9461467038068709,0.7483940042826552,0.8488700564971752,"[2802, 2154]",617.0,723.0,0.924127615,1.0,2.0,-0.015395325033771057,0.037257424769955444,0.6794491334614507,-0.08841853573959424,0.057627885672052126
hatespeech,DT,0.5,0.052457662123089666,0.03742883379020137,0.0674864904559779,7.85358768112877e-12,0.9541899441340782,0.7634238787113077,0.8373688458434221,"[3166, 1790]",556.0,653.0,0.934500245,1.0,2.0,0.013583886451860927,0.043869321828583996,0.7568314469082968,-0.07239840435836054,0.09956617726208239
hatespeech,DT,0.6,0.05491631799163177,0.03853093919682932,0.07130169678643432,5.068642613476648e-11,0.9561281337047354,0.7741477272727273,0.8329297820823245,"[3520, 1436]",611.0,667.0,0.9439984699999999,1.0,2.0,-0.009645384475706287,0.02649037215841343,0.7157765724698966,-0.061565559843259184,0.04227479089184661
hatespeech,DT,0.7,0.05219206680584554,0.03402916359543445,0.07035497001625655,1.7806910561682972e-08,0.9579439252336449,0.7846114256304684,0.8268765133171913,"[3886, 1070]",673.0,633.0,0.95260915,1.0,2.0,-0.02044330633985325,0.03493332538714346,0.5584070030510488,-0.08891136595887317,0.048024753279166665
hatespeech,DT,0.8,0.048603929679420954,0.026684187252813615,0.07052367210602817,1.386785660840026e-05,0.9647887323943662,0.7951012717852096,0.821226795803067,"[4246, 710]",570.0,470.0,0.961806,1.0,2.0,0.014651076672765218,0.031870776111610086,0.6457297474131485,-0.04781449666533006,0.07711665001086049
hatespeech,DT,0.9,0.03440860215053765,0.005931585736821787,0.06288561856425348,0.017874275236139988,0.9689265536723164,0.8024771838331161,0.8149717514124294,"[4602, 354]",296.0,203.0,0.9721193,1.0,2.0,-0.04117251402335764,0.04970959222667577,0.4075227334547402,-0.13860152447381438,0.056256496427099095
hatespeech,LCE,0.1,0.04160143144710349,0.029228614161847626,0.053974248732359474,4.397208963062246e-11,0.9029961435775734,0.9381703470031546,0.9085956416464891,"[1585, 3371]",1132.0,1523.0,-0.112918846309185,1.0,2.0,0.00453023522413587,0.030424858320784842,0.8816332202052464,-0.05510139131933621,0.06416186176760795
hatespeech,LCE,0.2,0.04679989881102953,0.03332393154376749,0.060275866078291704,9.99015044178802e-12,0.902317880794702,0.9416322314049587,0.9083938660209847,"[1936, 3020]",1234.0,1416.0,-0.08209770172834392,1.0,2.0,0.0003602274140477313,0.0278316111681899,0.9896731861637369,-0.05418872810732721,0.05490918293542267
hatespeech,LCE,0.3,0.06042208730847065,0.045616227521434245,0.07522794709550702,1.2591325628094247e-15,0.900375939849624,0.9429442508710801,0.9132364810330912,"[2296, 2660]",1595.0,1646.0,-0.05060749500989907,1.0,2.0,0.028523308192028418,0.02301996997471553,0.21532031589307876,-0.016595003883607434,0.07364162026766427
hatespeech,LCE,0.4,0.07643944407677039,0.0601895805896767,0.092689307563864,2.979854382464735e-20,0.8976825535636205,0.9385537654552267,0.9176755447941889,"[2669, 2287]",1410.0,1243.0,-0.02134704589843745,1.0,2.0,0.051993039305451294,0.023209963933446962,0.025083315500971145,0.0065023459134216435,0.09748373269748095
hatespeech,LCE,0.5,0.09423459244532806,0.07570871480189659,0.11276047008875939,2.069690751566064e-23,0.8890649762282092,0.930786810316683,0.9188861985472155,"[3063, 1893]",1477.0,1139.0,0.0148037523031234,1.0,2.0,-0.021017677585659866,0.02933826302287475,0.47374974021124194,-0.0785196164794576,0.03648426130813786
hatespeech,LCE,0.6,0.11149312377210208,0.0900932451889194,0.13289300235528492,1.7632051731497634e-24,0.8841826604897419,0.9239477503628447,0.9168684422921711,"[3445, 1511]",892.0,717.0,0.05266563594341275,1.0,2.0,-0.06939287437642427,0.03636874510979888,0.05638656553197151,-0.1406743049545473,0.0018885562016987406
hatespeech,LCE,0.7,0.1342592592592593,0.10826011420389356,0.16025840431462504,4.4479286397489385e-24,0.8902877697841727,0.9146722164412071,0.9120258272800645,"[3844, 1112]",1076.0,656.0,0.0948081165552139,1.0,2.0,0.031107007819940913,0.03985439588603425,0.4350870044539479,-0.04700617274228751,0.10922018838216933
hatespeech,LCE,0.8,0.1846938775510204,0.15110009518054335,0.2182876599214975,4.488189794396854e-27,0.8836206896551724,0.9030516431924883,0.9075867635189669,"[4260, 696]",1077.0,519.0,0.1518402323126793,1.0,2.0,-0.038836784257216816,0.04158988968036845,0.3504052673787993,-0.12035147015173303,0.0426779016372994
hatespeech,LCE,0.9,0.22157996146435455,0.1740919651646312,0.26906795776407777,5.950199856997094e-20,0.8894009216589862,0.8914197257850509,0.8942695722356739,"[4522, 434]",541.0,307.0,0.2075487300753593,1.0,2.0,-0.015310955693752515,0.05429093664177829,0.7779306358445313,-0.12171923619858391,0.09109732481107888
hatespeech,SP,0.1,0.03604415408875872,0.02359801243978466,0.04849029573773276,1.3781969844972221e-08,0.8900302114803625,0.9775212636695019,0.910411622276029,"[1646, 3310]",1646.0,812.0,0.020232528448104824,1.0,2.0,-0.022797885513430316,0.03400872637676871,0.5026321557110742,-0.08945376437197435,0.04385799334511371
hatespeech,SP,0.2,0.046983311938382566,0.0331038131130266,0.060862810763738506,3.2527621945513465e-11,0.8858307849133538,0.9786388474913065,0.9150524616626311,"[2013, 2943]",1229.0,555.0,0.028473213315010022,1.0,2.0,-0.015349674932598978,0.03371103205549565,0.6488711914038525,-0.08142208364304572,0.050722733777847764
hatespeech,SP,0.3,0.058394160583941535,0.043009798029602864,0.07377852313828034,1.0114239408367566e-13,0.8790951638065523,0.9753344481605352,0.9184826472962067,"[2392, 2564]",555.0,381.0,0.041112944483757005,1.0,2.0,0.05380522545093114,0.03868727083123636,0.1642941653281823,-0.02202043203843909,0.12963088294030137
hatespeech,SP,0.4,0.0764266304347827,0.059062633945603266,0.0937906269239619,6.316486556539477e-18,0.872562358276644,0.9705561613958561,0.9235270379338176,"[2751, 2205]",364.0,247.0,0.0573648810386657,1.0,2.0,0.11396500149879052,0.05726952153378263,0.04659352526901814,0.0017188018807354766,0.22621120111684556
hatespeech,SP,0.5,0.09584013050570961,0.07576124515864599,0.11591901585277323,8.339391620743542e-21,0.8589055793991416,0.9647477360931436,0.9255447941888619,"[3092, 1864]",191.0,143.0,0.08236771821975705,1.0,2.0,0.15176085496035885,0.0877357068606641,0.08367491856548988,-0.02019797064470652,0.3237196805654242
hatespeech,SP,0.6,0.11719939117199396,0.09348957972695719,0.14090920261703055,3.382742485329615e-22,0.858,0.9594907407407407,0.9247376916868443,"[3456, 1500]",374.0,289.0,0.1265340447425842,1.0,2.0,0.15678825184941525,0.07681927429820087,0.041250680876099274,0.006225240906438112,0.3073512627923924
hatespeech,SP,0.7,0.1654485049833887,0.1368439530077864,0.1940530569589909,8.661932581427699e-30,0.8503100088573959,0.9440815259994774,0.9283696529459241,"[3827, 1129]",414.0,305.0,0.1943119466304779,1.0,2.0,0.024402468756732576,0.06940232726533041,0.7251316673936395,-0.11162359312657724,0.1604285306400424
hatespeech,SP,0.8,0.20117762512266935,0.16415566171776433,0.23819958852757425,1.735075927095786e-26,0.8448717948717949,0.9291187739463601,0.9194915254237288,"[4176, 780]",324.0,280.0,0.2844214290380478,1.0,2.0,-0.06038932127519381,0.07283345952741474,0.407023741788475,-0.20314027881838237,0.08236163626799475
hatespeech,SP,0.9,0.2549019607843137,0.19978797719192595,0.3100159443767014,1.2480346650231391e-19,0.8364611260053619,0.9057385991708488,0.9043583535108959,"[4583, 373]",197.0,173.0,0.4060910940170288,1.0,2.0,0.016750336840992253,0.10486039923139896,0.8730863658098464,-0.18877226905704128,0.2222729427390258
hatespeech,OVA,0.1,0.03818888634804485,0.025744062094591888,0.05063371060149774,1.8049232279261407e-09,0.9047048246928379,0.9499691167387276,0.9110169491525424,"[1619, 3337]",438.0,405.0,-0.5721844248473644,1.0,2.0,-0.008719914791374794,0.051689770714748624,0.866034894290015,-0.11003000376141531,0.09259017417866572
hatespeech,OVA,0.2,0.044336237826755553,0.030823594023139562,0.05784888163037145,1.2691433716742717e-10,0.9014512318596017,0.9533366783743101,0.912227602905569,"[1993, 2963]",522.0,492.0,-0.44960304349660873,1.0,2.0,-0.0256367108765565,0.03936765775118182,0.5149093215098713,-0.10279590222457197,0.051522480471458965
hatespeech,OVA,0.3,0.05902777777777779,0.04436640198464285,0.0736891535709127,2.998726325849079e-15,0.8955807587016035,0.9520633597332222,0.9184826472962067,"[2399, 2557]",548.0,438.0,-0.31538163125514984,1.0,2.0,-0.06744407086745796,0.03953203564391531,0.08799669173629238,-0.14492543696508564,0.010037295230169732
hatespeech,OVA,0.4,0.07523616734143046,0.05884238209126801,0.09162995259159298,2.3648421525035283e-19,0.8894449499545041,0.948150833937636,0.922316384180791,"[2758, 2198]",515.0,429.0,-0.16589447855949396,1.0,2.0,-0.02383302158824452,0.03925715626184539,0.5437845160074323,-0.10077563399692253,0.0531095908204335
hatespeech,OVA,0.5,0.09390444810543663,0.07481801345268396,0.11299088275818919,5.265801466454335e-22,0.8837209302325582,0.9452848406823302,0.9233252623083131,"[3107, 1849]",805.0,739.0,0.0020263791084289,1.0,2.0,-0.021701666670878694,0.04317756616864321,0.6152354004747724,-0.10632814130151448,0.06292480795975709
hatespeech,OVA,0.6,0.11298568507157469,0.09065739977463577,0.1353139703685135,3.4828611917480066e-23,0.8806584362139918,0.9331046312178388,0.9219128329297821,"[3498, 1458]",655.0,677.0,0.18387676775455475,1.0,2.0,0.05194464317640435,0.03991944058446121,0.19317742922076608,-0.02629602265212619,0.13018530900493488
hatespeech,OVA,0.7,0.13757700205338808,0.11054932450934744,0.16460467959742883,1.9284788432075374e-23,0.8704566635601119,0.921452485191862,0.9178773204196933,"[3883, 1073]",311.0,333.0,0.3692059144377708,1.0,2.0,0.03285755980309979,0.07179016573216594,0.6471759856482151,-0.10784857947610701,0.1735636990823066
hatespeech,OVA,0.8,0.1652892561983471,0.1304443073596029,0.20013420503709142,1.4417216813121717e-20,0.8684931506849315,0.9126833885470894,0.9096045197740112,"[4226, 730]",278.0,282.0,0.5245212875306606,1.0,2.0,0.06540638275455946,0.07666861175487948,0.39360103029171367,-0.08486133502968854,0.21567410053880745
hatespeech,OVA,0.9,0.21255060728744946,0.16247049898539154,0.2626307155895071,8.908118548648969e-17,0.8867924528301887,0.8948745910577972,0.8985068603712671,"[4585, 371]",242.0,191.0,0.6775457337498665,1.0,2.0,-0.1367097302394904,0.0783084117965903,0.08084814181719155,-0.2901913970473389,0.016771936568358098
hatespeech,ASM,0.1,0.07793087869889315,0.06446919381255434,0.09139256358523201,7.727584069114257e-30,0.8967800180559735,0.9534598897734231,0.9110169491525424,"[1633, 3323]",418.0,356.0,-0.34895206242799753,1.0,2.0,0.047553557816648384,0.04859578234787205,0.3278007980345248,-0.04769242538572814,0.14279954101902492
hatespeech,ASM,0.2,0.09187817258883246,0.07722922060463601,0.10652712457302903,9.890959173509706e-35,0.8942048517520216,0.9557344064386318,0.9144471347861178,"[1988, 2968]",1004.0,855.0,-0.20161549746990198,1.0,2.0,0.018637517135879245,0.034136699572030235,0.5850885069864418,-0.048269184576363894,0.08554421884812238
hatespeech,ASM,0.3,0.10667443893908479,0.09042206779838288,0.12292681007978676,7.133419212989153e-38,0.8900422914263745,0.9524416135881104,0.9152542372881356,"[2355, 2601]",959.0,820.0,-0.05592766404151912,1.0,2.0,-0.002089924154731415,0.03576155335070433,0.9533977311309096,-0.07218128075331959,0.06800143244385676
hatespeech,ASM,0.4,0.12933647692825867,0.11134428386879788,0.14732866998771946,4.428146284413383e-45,0.8839085611833258,0.9526605504587156,0.9188861985472155,"[2725, 2231]",502.0,493.0,0.11419692635536191,1.0,2.0,-0.035239265530397246,0.040335182490545254,0.38230303538093147,-0.11429477052171655,0.04381623946092206
hatespeech,ASM,0.5,0.15891629599676504,0.13823259103865979,0.17960000095487053,3.025678261716628e-51,0.8772222222222222,0.9489860583016476,0.9207021791767555,"[3156, 1800]",389.0,349.0,0.3094470202922821,1.0,2.0,0.013512219966202554,0.03985848223102434,0.7346060542843802,-0.06460896968503485,0.09163340961743996
hatespeech,ASM,0.6,0.2022357723577236,0.17775720339942505,0.2267143413160221,5.675477033445441e-59,0.8705137227304715,0.9425742574257425,0.9217110573042776,"[3535, 1421]",207.0,187.0,0.5016991719603539,1.0,2.0,-0.14516971133193057,0.07753990134896052,0.061179816563853254,-0.29714512534068194,0.006805702676820791
hatespeech,ASM,0.7,0.28078817733990147,0.2502671700149715,0.31130918466483143,1.1057547151943639e-72,0.8641509433962264,0.9258213552361396,0.9219128329297821,"[3896, 1060]",272.0,366.0,0.6842313967645168,1.0,2.0,0.03947405880203814,0.07312326703922026,0.5893149780869641,-0.1038449110267384,0.18279302863081467
hatespeech,ASM,0.8,0.3591101694915254,0.3202672512631198,0.3979530877199315,2.2063072940845083e-73,0.8705357142857143,0.900093370681606,0.9098062953995157,"[4284, 672]",293.0,373.0,0.8258742745965719,1.0,2.0,0.061039187443862275,0.07960157050017942,0.4431951833837753,-0.09497702384931542,0.21705539873703997
hatespeech,ASM,0.9,0.4684684684684685,0.41382193051290583,0.5231150064240311,2.3521090473381907e-63,0.8757396449704142,0.8757037678648766,0.8833736884584342,"[4618, 338]",349.0,338.0,0.9144536973908544,1.0,2.0,-0.039703097633482676,0.0691729496630428,0.5659890834777472,-0.17527958767744864,0.09587339241048329
synth,RS,0.1,0.1296379079123826,0.11083808852765518,0.1484377272971101,1.2699715482645182e-41,0.830237957051654,0.8815958815958816,0.8148,"[1554, 3446]",498.0,443.0,-0.23912204056978226,1.0,2.0,0.05551877478528677,0.07722659526869055,0.47219794499702905,-0.09584257058999804,0.20688012016057158
synth,RS,0.2,0.16617063492063489,0.1463803188740855,0.18596095096718426,7.476082504221831e-61,0.8420195439739414,0.8704663212435233,0.8328,"[1930, 3070]",716.0,579.0,-0.09299714118242258,1.0,2.0,-0.10968941556148448,0.06446811059990555,0.08885808613892256,-0.23604459048864426,0.016665759365675298
synth,RS,0.3,0.20196353436185133,0.18084588928689513,0.22308117943680758,2.143831634095929e-78,0.8618763961280714,0.8595505617977528,0.8428,"[2314, 2686]",719.0,762.0,0.08404950052499766,1.0,2.0,-0.01863961882566012,0.062081657317580266,0.763991368223269,-0.14031743126867494,0.1030381936173547
synth,RS,0.4,0.2511400651465798,0.22860283298439818,0.2736772973087612,9.560345003121576e-106,0.8748408994484514,0.8490351872871736,0.853,"[2643, 2357]",458.0,539.0,0.22770839929580688,1.0,2.0,-0.10090035352274107,0.06036475872708872,0.094620803186199,-0.21921310656328488,0.01741239951780274
synth,RS,0.5,0.31880108991825606,0.29483650423341345,0.3427656756030991,7.301160632650802e-150,0.8884910485933504,0.8164203612479475,0.8626,"[3045, 1955]",449.0,528.0,0.3845949098467827,1.0,2.0,-0.059056105057521346,0.06265570314098791,0.3459113530527024,-0.1818590266398908,0.0637468165248481
synth,RS,0.6,0.36307837582625124,0.33745815597017725,0.38869859568232534,8.51969575723723e-170,0.8980612883051907,0.7885915907086151,0.8526,"[3401, 1599]",369.0,477.0,0.5094854384660721,1.0,2.0,0.005029708050299897,0.048994401813418735,0.9182337484907162,-0.09099755494808473,0.10105697104868452
synth,RS,0.7,0.3902439024390244,0.36141469758513994,0.4190731072929093,4.269695947284636e-155,0.8957771787960467,0.7504502186776434,0.8236,"[3887, 1113]",359.0,386.0,0.6386198364198208,1.0,2.0,0.05310499939873847,0.04381678263517522,0.22552060285805398,-0.03277431648462499,0.13898431528210192
synth,RS,0.8,0.3751263902932256,0.3383421461930446,0.41191063439340614,7.040172058433238e-89,0.8944444444444445,0.7282710280373832,0.773,"[4280, 720]",266.0,255.0,0.726763878017664,1.0,2.0,0.15094334007736743,0.0573578636180225,0.008498216921876293,0.038523993155883035,0.2633626869988518
synth,RS,0.9,0.38923395445134573,0.33577713694876665,0.4426907719539247,3.315828214472856e-46,0.8900255754475703,0.7149056194402257,0.7364,"[4609, 391]",323.0,267.0,0.8078895825892687,1.0,2.0,-0.07102558398580561,0.07572877927313602,0.3482987764583444,-0.21945126395433553,0.07740009598272432
synth,CC,0.1,0.16365260102701495,0.14489299900916675,0.18241220304486322,1.5337048588163251e-65,0.8197962154294032,0.8594249201277955,0.8158,"[1565, 3435]",956.0,1158.0,0.06097380816936485,1.0,2.0,-0.0040097071881473045,0.050243135869439966,0.9363914970397775,-0.10248444396260217,0.09446502958630756
synth,CC,0.2,0.19095600884738262,0.1712868233096904,0.21062519438507474,9.983821634663629e-81,0.8261725155788783,0.8370066632496156,0.8246,"[1951, 3049]",955.0,1218.0,0.10843926668167107,1.0,2.0,-0.04393845852299316,0.05211382219859831,0.3991586221281014,-0.14607967312896983,0.0582027560829835
synth,CC,0.3,0.22885431400282885,0.20778047702408622,0.24992815098157142,1.580026846549793e-100,0.8378378378378378,0.8213969938107869,0.831,"[2262, 2738]",782.0,1049.0,0.14417974650859827,1.0,2.0,0.07063247763212344,0.055083544390265554,0.19974475746004305,-0.03732928551361038,0.17859424077785724
synth,CC,0.4,0.26393442622950825,0.24143995050484515,0.28642890195417114,5.012763946613214e-117,0.8472340425531915,0.7954716981132075,0.8302,"[2650, 2350]",729.0,900.0,0.18072661757469172,1.0,2.0,0.012276289705691612,0.05133475151619877,0.8109955573131769,-0.08833797442137091,0.11289055383275413
synth,CC,0.5,0.30522701259061424,0.28136088564057893,0.32909313954064967,1.161567709865401e-138,0.8517766497461929,0.7719471947194719,0.8292,"[3030, 1970]",586.0,629.0,0.21368812024593348,1.0,2.0,-0.07658120438543703,0.055080555706685755,0.16442287645281983,-0.18453710981899324,0.031374701048119194
synth,CC,0.6,0.33508353221957043,0.3087628658874248,0.36140419855171585,2.034379088273803e-137,0.8600252206809584,0.7495606326889279,0.8096,"[3414, 1586]",509.0,570.0,0.24705304205417628,1.0,2.0,0.018736340885069147,0.057180880263064365,0.7431627511630552,-0.09333612503483422,0.13080880680497253
